Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,State,Lat,Lon,SPEI3,VPD_exp_7,Wind_exp_7,CE_AND_7,CE_OR_7,CE_days_7,VPD_exp_14,Wind_exp_14,CE_AND_14,CE_OR_14,CE_days_14,VPD_exp_21,Wind_exp_21,CE_AND_21,CE_OR_21,CE_days_21,VPD_exp_30,Wind_exp_30,CE_AND_30,CE_OR_30,CE_days_30,Drought,PCE_VPD,PCE_Wind,SPEI12_deficit,VPD_exp_7_binary,Wind_exp_7_binary,CE_AND_7_binary,VPD_exp_7_t0,Wind_exp_7_t0,CE_AND_7_t0,VPD_exp_7_t00,Wind_exp_7_t00,CE_AND_7_t00,VPD_exp_7_t05,Wind_exp_7_t05,CE_AND_7_t05,VPD_exp_7_t10,Wind_exp_7_t10,CE_AND_7_t10,VPD_exp_7_t15,Wind_exp_7_t15,CE_AND_7_t15,VPD_exp_7_t20,Wind_exp_7_t20,CE_AND_7_t20
OR4252911918519850707,,GUANO,Wildfire,4901,MTBS,Initial,8322,42.529,-119.185,1985-07-07,504303019840730,504303019850717,,37,-9999,-970,-150,85,225,9999,,OR,42.529,-119.185,-0.9250173568725586,0.0,1.2701332569122314,0.0,1.2701332569122314,0.0,0.2755653858184814,1.2701332569122314,0.0,1.545698642730713,0.0,0.3259296417236328,1.8421199321746824,0.0,2.168049573898315,0.0,0.3259296417236328,3.7185850143432617,0.0,4.0445146560668945,0.0,0.0,0.0,0.0,0.7567430734634399,0,1,0,3.666635148227215,3.6532289683818817,2.5150037090222233,3.666635148227215,3.6532289683818817,2.5150037090222233,0.9990807771682739,2.2701332569122314,0.5823615922428774,0.0,1.2701332569122314,0.0,0.0,0.6674323081970215,0.0,0.0,0.16743230819702148,0.0
OR4338111919619850707,,BROWN CY.,Wildfire,4902,MTBS,Initial,15608,43.381,-119.196,1985-07-07,504303019840730,504303019850717,,7,-9999,-970,-150,50,350,9999,,OR,43.381,-119.196,-0.8607521057128906,0.7877827882766724,0.3726507425308227,0.3568092519309655,1.1604335308074951,1.0,1.3301032781600952,0.3726507425308227,0.3568092519309655,1.702754020690918,1.0,1.641109824180603,1.3209855556488037,0.3568092519309655,2.9620953798294067,1.0,1.641109824180603,1.364776849746704,0.3568092519309655,3.005886673927307,1.0,0.0,0.0,0.0,0.5208041667938232,1,1,1,6.525432169437408,1.6999543011188507,1.9710856211211532,6.5254321694374084,1.6999543011188507,1.9710856211211532,3.0800676941871643,0.8726507425308228,0.8570057218962251,0.7877827882766724,0.37265074253082275,0.3568092519309655,0.0,0.0,0.0,0.0,0.0,0.0
OR4320311927919850707,,HARNEY LK.,Wildfire,4903,MTBS,Initial,50919,43.203,-119.279,1985-07-07,504303019840730,504303019850717,,-18,-9999,-970,-150,50,350,9999,,OR,43.203,-119.279,-0.8607521057128906,0.2513735294342041,0.4538259506225586,0.194227113918091,0.7051994800567627,1.0,0.584748387336731,0.5281736850738525,0.194227113918091,1.1129220724105835,1.0,0.8149350881576538,0.9904789924621582,0.194227113918091,1.805414080619812,1.0,0.8149350881576538,1.165163278579712,0.194227113918091,1.9800983667373655,1.0,0.0,0.0,0.0,0.5208041667938232,1,1,1,5.860423177480698,1.9967700522392988,2.0907917059773133,5.860423177480698,1.9967700522392988,2.0907917059773133,2.4127607941627502,0.9664216637611389,0.8126090452587325,0.2513735294342041,0.4538259506225586,0.19422711391809103,0.0,0.0,0.0,0.0,0.0,0.0
OR4329711833919850707,,ROBINSON,Wildfire,4904,MTBS,Initial,5866,43.297,-118.339,1985-07-07,504303019840730,504303019850717,,9,-9999,-970,-150,70,9999,9999,,OR,43.297,-118.339,-1.0284593105316162,0.1559882164001464,0.6038647890090942,0.2142064956060205,0.7598530054092407,1.0,0.3912503719329834,0.6038647890090942,0.2142064956060205,0.9951151609420776,1.0,0.5836242437362671,2.3252758979797363,0.2142064956060205,2.9089001417160034,1.0,0.5836242437362671,2.4761688709259033,0.2142064956060205,3.0597931146621704,1.0,0.0284593105316162,0.0666282004094716,0.1310937662496532,0.2400959134101867,1,1,1,5.190797120332718,1.7662969464436171,1.442787368625822,5.190797120332718,1.7662969464436173,1.4427873686258221,2.5017796754837036,1.1038647890090942,0.7973763953537985,0.15598821640014648,0.6038647890090942,0.2142064956060205,0.0,0.10386478900909424,0.0,0.0,0.0,0.0
OR4337411831619850708,,VENATOR,Wildfire,4905,MTBS,Initial,4116,43.374,-118.316,1985-07-08,504303019840730,504303019850717,,-1,-9999,-970,-150,60,179,345,,OR,43.374,-118.316,-1.0284593105316162,0.239795446395874,0.0,0.0,0.239795446395874,0.0,0.8203336000442505,0.0,0.0,0.8203336000442505,0.0,0.8203336000442505,0.1290518045425415,0.0,0.949385404586792,0.0,0.8203336000442505,0.1290518045425415,0.0,0.949385404586792,0.0,0.0284593105316162,0.082610005889406,0.0,0.2400959134101867,1,0,0,4.830165669322014,0.119065873324871,0.3615262772815004,4.830165669322014,0.11906587332487106,0.36152627728150044,2.2103711366653442,0.0,0.0,0.23979544639587402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4320411837319850708,,ANDERSON,Wildfire,4906,MTBS,Initial,17435,43.204,-118.373,1985-07-08,504303019840730,504303019850717,,29,-9999,-970,-150,80,300,9999,,OR,43.204,-118.373,-1.0284593105316162,0.2391321659088134,0.0,0.0,0.2391321659088134,0.0,0.9412844181060792,0.0,0.0,0.9412844181060792,0.0,0.9412844181060792,0.9131964445114136,0.0,1.854480862617493,0.0,0.9412844181060792,1.2740113735198977,0.0,2.215295791625977,0.0,0.0284593105316162,0.0824956760545477,0.0,0.2400959134101867,1,0,0,4.950353741412982,0.0629030689597129,0.192074134222151,4.950353741412982,0.06290306895971298,0.19207413422215106,2.1286795139312744,0.0,0.0,0.23913216590881348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4310911865719850708,,COON TOWN,Wildfire,4907,MTBS,Initial,2189,43.109,-118.657,1985-07-08,504303019840730,504303019850717,,-7,-9999,-970,-150,55,236,455,,OR,43.109,-118.657,-0.9700061678886414,0.2649106979370117,0.0,0.0,0.2649106979370117,0.0,0.7971574068069458,0.0,0.0,0.7971574068069458,0.0,0.7971574068069458,0.3027435541152954,0.0,1.0999009609222412,0.0,0.7971574068069458,1.664539456367493,0.0,2.4616968631744385,0.0,0.0,0.0,0.0,0.2970794439315796,1,0,0,5.003452405333519,1.0488397181034088,1.235086034019803,5.003452405333519,1.0488397181034088,1.2350860340198033,2.1144490838050842,0.09343260526657104,0.06988382985402589,0.2649106979370117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4246011864219850728,,ANDREWS,Wildfire,4908,MTBS,Initial,5603,42.46,-118.642,1985-07-28,504303019840730,504303019850903,,49,-9999,-970,-150,125,260,450,,OR,42.46,-118.642,-1.220698356628418,0.0,1.8887299299240112,0.0,1.8887299299240112,0.0,0.0,6.5862877368927,0.0,6.5862877368927,0.0,0.0,8.01839303970337,0.0,8.01839303970337,0.0,0.7318229675292969,8.01839303970337,0.0,8.750216007232666,0.0,0.2206983566284179,0.0,0.645631157588554,0.3530402183532715,0,1,0,0.0916235372424125,3.934180647134781,0.0,0.09162353724241257,3.934180647134781,0.0,0.0,2.8887299299240112,0.0,0.0,1.8887299299240112,0.0,0.0,0.8887299299240112,0.0,0.0,0.2761101722717285,0.0
OR4328411968119850815,,SEBREE,Wildfire,4909,MTBS,Initial,11329,43.284,-119.681,1985-08-15,504303019840730,504303019850903,,-2,-9999,-970,-150,45,168,335,,OR,43.284,-119.681,-0.9172996282577516,0.0,0.5252021551132202,0.0,0.5252021551132202,0.0,0.6496622562408447,0.5252021551132202,0.0,1.174864411354065,0.0,0.6496622562408447,2.568493127822876,0.0,3.2181553840637207,0.0,0.6496622562408447,2.864493489265442,0.0,3.5141557455062866,0.0,0.0,0.0,0.0,0.8862221240997314,0,1,0,0.6646929178386927,2.7331112027168274,0.4683891616352886,0.6646929178386927,2.7331112027168274,0.46838916163528865,0.0,1.2331112027168274,0.0,0.0,0.5252021551132202,0.0,0.0,0.025202155113220215,0.0,0.0,0.0,0.0
OR4255811994619850622,,BIG ROCK,Wildfire,4910,MTBS,Initial,20068,42.558,-119.946,1985-06-22,504403019840705,504403019850809,,69,-9999,-970,-150,120,271,475,,OR,42.558,-119.946,-1.35086190700531,0.1444604396820068,1.739382028579712,0.0,1.8838424682617188,0.0,0.1444604396820068,2.6420682668685913,0.0,2.786528706550598,0.0,0.1630797386169433,4.8416324853897095,0.1486843313389538,5.004712224006653,1.0,0.515210747718811,4.8416324853897095,0.1486843313389538,5.3568432331085205,1.0,0.35086190700531,0.2251347715339735,0.7812060519211577,0.8296660780906677,1,1,0,2.8434500694274902,4.935820698738098,1.9939188832000632,2.8434500694274902,4.935820698738098,1.9939188832000632,0.9642398953437805,2.739382028579712,0.4990043917665157,0.14446043968200684,1.739382028579712,0.0,0.0,0.7393820285797119,0.0,0.0,0.08549046516418457,0.0
OR4279311952419850708,,OREJANA,Wildfire,4911,MTBS,Initial,2117,42.793,-119.524,1985-07-08,504403019840705,504403019850809,,37,-9999,-970,-150,110,340,9999,,OR,42.793,-119.524,-1.0625107288360596,0.0,0.0,0.0,0.0,0.0,0.5348308086395264,0.0,0.0,0.5348308086395264,0.0,0.5348308086395264,0.1676446199417114,0.0,0.7024754285812378,0.0,0.5348308086395264,1.0018244981765747,0.0,1.536655306816101,0.0,0.0625107288360595,0.0,0.0,0.932611346244812,0,0,0,4.111316621303558,2.0026190280914307,2.242911073149198,4.111316621303558,2.0026190280914307,2.242911073149198,1.1735784411430359,0.5471413135528564,0.2905323346077496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4557712089519850709,,GORDON CYN,Wildfire,4912,MTBS,Initial,2470,45.577,-120.895,1985-07-09,504502819840813,504502819850816,,77,-9999,-970,-150,50,9999,9999,,OR,45.577,-120.895,-1.5706998109817505,1.1456577777862549,0.0,0.0,1.1456577777862549,0.0,3.4855233430862427,0.0,0.0,3.4855233430862427,0.0,4.65602433681488,0.904000163078308,0.0,5.5600244998931885,0.0,4.65602433681488,0.9311126470565796,0.0,5.58713698387146,0.0,0.5706998109817505,0.8085954966683824,0.0,1.1894233226776123,1,0,0,6.620899498462677,2.4222855269908905,2.630720661376613,6.620899498462677,2.4222855269908905,2.630720661376613,3.3750924468040466,0.4733729958534241,0.23045296603533166,1.1456577777862549,0.0,0.0,0.31890225410461426,0.0,0.0,0.0,0.0,0.0
OR4533312101119850720,,OAKBROOK,Wildfire,4913,MTBS,Initial,4157,45.333,-121.011,1985-07-20,504502819840813,504502819850816,,47,-9999,-970,-150,100,304,550,,OR,45.333,-121.011,-1.4243695735931396,1.80511212348938,1.516134262084961,0.0,3.321246385574341,0.0,2.9688754081726074,1.516134262084961,0.0,4.485009670257568,0.0,2.9688754081726074,2.675883412361145,0.0,5.644758820533752,0.0,2.9688754081726074,2.675883412361145,0.0,5.644758820533752,0.0,0.4243695735931396,0.8752340613418762,0.802122964582703,0.8318445086479187,1,1,0,5.904058001935482,3.921666711568832,0.6445166193398261,5.904058001935482,3.9216667115688324,0.6445166193398261,3.80511212348938,2.516134262084961,0.0,1.8051121234893799,1.516134262084961,0.0,0.5940297842025757,0.5829970836639404,0.0,0.0,0.08299708366394043,0.0
OR4503712106219850728,,TWO SPR,Wildfire,4914,MTBS,Initial,2205,45.037,-121.062,1985-07-28,504502919840813,504502919850816,,29,-9999,-970,-150,150,296,500,,OR,45.037,-121.062,-1.4243695735931396,0.7607455253601074,0.0,0.0,0.7607455253601074,0.0,0.7607455253601074,1.4644737243652344,0.0,2.225219249725342,0.0,0.7607455253601074,1.4644737243652344,0.0,2.225219249725342,0.0,1.5770982503890991,1.4644737243652344,0.0,3.0415719747543335,0.0,0.4243695735931396,0.5681876927653025,0.0,0.8318445086479187,1,0,0,2.7607455253601074,0.6437676809728146,0.0,2.7607455253601074,0.6437676809728146,0.0,1.7607455253601074,0.0,0.0,0.7607455253601074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4376611990719850806,,IBEX BU,Wildfire,4915,MTBS,Initial,5832,43.766,-119.907,1985-08-06,504403019840705,504403019850809,,20,-9999,-970,-150,120,290,510,,OR,43.766,-119.907,-1.0643192529678345,0.0,1.1543177366256714,0.0,1.1543177366256714,0.0,0.0,1.1543177366256714,0.0,1.1543177366256714,0.0,0.5808684825897217,1.8535892963409424,0.0,2.434457778930664,0.0,0.5808684825897217,3.2634512186050415,0.0,3.844319701194763,0.0,0.0643192529678344,0.0,0.2724790900368039,0.8443114757537842,0,1,0,0.0,5.3677651435136795,0.0,0.0,5.3677651435136795,0.0,0.0,3.1543177366256714,0.0,0.0,1.1543177366256714,0.0,0.0,0.1820507049560547,0.0,0.0,0.0,0.0
OR4334011734719850619,,LESLIE II,Wildfire,4916,MTBS,Initial,3781,43.34,-117.347,1985-06-19,504203019840707,504203019850726,,38,-9999,-970,-150,80,378,700,,OR,43.34,-117.347,-1.1186999082565308,1.505979299545288,0.9055092334747314,0.0,2.4114885330200195,0.0,1.914015293121338,1.0763343572616575,0.0,2.9903496503829956,0.0,3.015778422355652,2.1255335807800293,0.7144693956415893,5.141312003135681,2.0,3.015778422355652,2.1255335807800293,0.7144693956415893,5.141312003135681,2.0,0.1186999082565307,0.4227997217268007,0.3278473165040277,0.3840236067771911,1,1,0,5.665413022041321,3.962970733642578,1.3829624063726111,5.665413022041321,3.962970733642578,1.3829624063726111,3.165413022041321,2.189663290977478,0.19249466947032018,1.505979299545288,0.9055092334747314,0.0,0.5059792995452881,0.271653413772583,0.0,0.0,0.0,0.0
OR4259511748719850623,,CORBIN,Wildfire,4917,MTBS,Initial,31962,42.595,-117.487,1985-06-23,504203019840707,504203019851014,,34,-9999,-970,-150,50,70,150,,OR,42.595,-117.487,-1.089857816696167,0.0655280351638794,0.6870113611221313,0.0,0.7525393962860107,0.0,1.4691219329833984,1.368073344230652,0.5657744198315545,2.8371952772140503,1.0,1.5729426145553589,1.368073344230652,0.5657744198315545,2.9410159587860107,1.0,1.5729426145553589,1.368073344230652,0.5657744198315545,2.9410159587860107,1.0,0.0898578166961669,0.0767346477949554,0.2484619507206217,0.211210697889328,1,1,0,3.1957627534866333,4.629222750663757,1.439890601449238,3.1957627534866333,4.629222750663757,1.439890601449238,1.2443721294403076,2.1701316833496094,0.0,0.0655280351638794,0.6870113611221313,0.0,0.0,0.18586480617523193,0.0,0.0,0.0,0.0
OR4212611781719850623,,ANGEL,Wildfire,4918,MTBS,Initial (SS),38451,42.126,-117.817,1985-06-23,,504203119851014,,-9999,-9999,9999,9999,-85,-9999,-9999,,OR,42.126,-117.817,-1.6290935277938845,0.0446181297302246,0.0127234458923339,0.0,0.0573415756225585,0.0,0.7880210876464844,0.1837043762207031,0.1864794596018419,0.9717254638671876,1.0,0.7880210876464844,0.1837043762207031,0.1864794596018419,0.9717254638671876,1.0,0.7880210876464844,0.1837043762207031,0.1864794596018419,0.9717254638671876,1.0,0.6290935277938845,0.1675379856496794,0.0894664040973087,0.2105298340320587,1,1,0,2.582696318626404,5.7049131989479065,2.7967686752769314,2.582696318626404,5.7049131989479065,2.7967686752769314,0.8786700963973999,2.2049131989479065,0.6291846934705583,0.04461812973022461,0.012723445892333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4293311761519850707,,BONEY,Wildfire,4919,MTBS,Initial,20645,42.933,-117.615,1985-07-07,504203019840707,504203019850726,,41,-9999,-970,-150,25,9999,9999,,OR,42.933,-117.615,-0.9855399131774902,0.0591251850128173,0.4110153913497925,0.1010358812305906,0.4701405763626098,1.0,0.0591251850128173,0.4110153913497925,0.1010358812305906,0.4701405763626098,1.0,0.0591251850128173,0.7372781038284302,0.1010358812305906,0.7964032888412476,1.0,0.0591251850128173,2.1883264780044556,0.1010358812305906,2.247451663017273,1.0,0.0,0.0,0.0,0.151526853442192,1,1,1,4.3515090346336365,1.5742865651845932,1.2025224738346023,4.3515090346336365,1.5742865651845932,1.2025224738346023,1.8515090346336365,0.9110153913497925,0.6914725408045261,0.05912518501281738,0.4110153913497925,0.10103588123059068,0.0,0.0,0.0,0.0,0.0,0.0
OR4421711710219850707,,MOORES,Wildfire,4920,MTBS,Initial,4225,44.217,-117.102,1985-07-07,504202919850624,504202919850726,,-29,-9999,-970,-150,80,162,300,,OR,44.217,-117.102,-1.050379991531372,0.8240073919296265,0.0504965782165527,0.0,0.8745039701461792,0.0,0.9025589227676392,0.0504965782165527,0.0,0.953055500984192,0.0,1.15165376663208,0.2057769298553466,0.0,1.3574306964874268,0.0,1.15165376663208,0.5590969324111938,0.0,1.710750699043274,0.0,0.050379991531372,0.2037485838655144,0.0504382511880932,0.4907271862030029,1,1,0,5.410450458526611,2.398658990859986,2.909482342554233,5.410450458526611,2.3986589908599854,2.909482342554233,2.9104504585266113,0.9388120770454407,1.220312808572529,0.8240073919296265,0.050496578216552734,0.0,0.32400739192962646,0.0,0.0,0.0,0.0,0.0
OR4278311765219850707,,CHINA GLCH,Wildfire,4921,MTBS,Initial,9835,42.783,-117.652,1985-07-07,504203019850608,504203019851014,,38,-9999,-970,-150,85,225,9999,,OR,42.783,-117.652,-0.9855399131774902,0.0785111188888549,0.180982232093811,0.0,0.259493350982666,0.0,0.0785111188888549,0.180982232093811,0.0,0.259493350982666,0.0,0.0785111188888549,0.5279926061630249,0.0,0.6065037250518799,0.0,0.0785111188888549,2.77965772151947,0.0,2.858168840408325,0.0,0.0,0.0,0.0,0.151526853442192,1,1,0,4.391243057325482,1.4336614906787872,1.0381718670048938,4.391243057325482,1.4336614906787872,1.0381718670048938,1.8748784065246582,0.680982232093811,0.5300889372312457,0.07851111888885498,0.18098223209381104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4285411745119850707,,TANKY,Wildfire,4922,MTBS,Initial,6886,42.854,-117.451,1985-07-07,504203019850608,504203019851014,,30,-9999,-970,-150,50,225,9999,,OR,42.854,-117.451,-0.8889679908752441,0.0591251850128173,0.4110153913497925,0.1010358812305906,0.4701405763626098,1.0,0.0591251850128173,0.4110153913497925,0.1010358812305906,0.4701405763626098,1.0,0.0591251850128173,0.7372781038284302,0.1010358812305906,0.7964032888412476,1.0,0.0591251850128173,2.1883264780044556,0.1010358812305906,2.247451663017273,1.0,0.0,0.0,0.0,0.385907232761383,1,1,1,4.3515090346336365,1.5742865651845932,1.2025224738346023,4.3515090346336365,1.5742865651845932,1.2025224738346023,1.8515090346336365,0.9110153913497925,0.6914725408045261,0.05912518501281738,0.4110153913497925,0.10103588123059068,0.0,0.0,0.0,0.0,0.0,0.0
OR4254011723419850707,,LONE TREE,Wildfire,4923,MTBS,Initial,17055,42.54,-117.234,1985-07-07,504203019840707,504203019850726,,19,-9999,-970,-150,50,9999,9999,,OR,42.54,-117.234,-0.8889679908752441,0.100625991821289,0.0,0.0,0.100625991821289,0.0,0.100625991821289,0.335466980934143,0.0,0.4360929727554321,0.0,0.100625991821289,0.335466980934143,0.0,0.4360929727554321,0.0,0.100625991821289,2.3688206672668457,0.0,2.4694466590881348,0.0,0.0,0.0,0.0,0.385907232761383,1,0,0,3.874125242233277,0.2860021889209747,0.527387132349217,3.8741252422332764,0.28600218892097473,0.527387132349217,1.3741252422332764,0.0,0.0,0.10062599182128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4276211748119850708,,DRIFT FNC.,Wildfire,4924,MTBS,Initial,3949,42.762,-117.481,1985-07-08,504203019850608,504203019851014,,30,-9999,-970,-150,80,230,9999,,OR,42.762,-117.481,-0.8889679908752441,0.1050244569778442,0.0,0.0,0.1050244569778442,0.0,0.1050244569778442,0.1016497611999511,0.0,0.2066742181777954,0.0,0.1050244569778442,0.1016497611999511,0.0,0.2066742181777954,0.0,0.1050244569778442,1.8537559509277344,0.0,1.9587804079055784,0.0,0.0,0.0,0.0,0.385907232761383,1,0,0,3.6707734018564224,0.651599332690239,0.3347738261561003,3.6707734018564224,0.651599332690239,0.33477382615610035,1.4473088383674622,0.0015270113945007324,0.0,0.10502445697784424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4275511710419850710,,CASTRO,Wildfire,4925,MTBS,Initial,3174,42.755,-117.104,1985-07-10,504203019850608,504203019850726,,-162,-9999,-970,-150,-20,390,9999,,OR,42.755,-117.104,-0.8889679908752441,0.0,0.0,0.0,0.0,0.0,0.0,0.0303857326507568,0.0,0.0303857326507568,0.0,0.0,0.3095062971115112,0.0,0.3095062971115112,0.0,0.0,3.920986294746399,0.0,3.920986294746399,0.0,0.0,0.0,0.0,0.385907232761383,0,0,0,1.7921283543109894,0.4815419912338257,0.6852943196828158,1.7921283543109894,0.4815419912338257,0.6852943196828158,0.14304691553115845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4247711710419850717,,COUGAR,Wildfire,4926,MTBS,Initial,2716,42.477,-117.104,1985-07-17,504203019840707,504203019851014,,94,-9999,-970,-150,140,300,9999,,OR,42.477,-117.104,-0.8391522169113159,0.0,0.0,0.0,0.0,0.0,0.0,0.5310086011886597,0.0,0.5310086011886597,0.0,0.0,1.815767288208008,0.0,1.815767288208008,0.0,0.0,9.441205501556396,0.0,9.441205501556396,0.0,0.0,0.0,0.0,0.3828066885471344,0,0,0,2.7170006036758423,1.5056939721107483,0.9154035089631998,2.7170006036758423,1.5056939721107483,0.9154035089631998,0.6853863596916199,0.24241501092910767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR4326511717019850827,,MAHOGANY,Wildfire,4927,MTBS,Initial,4423,43.265,-117.17,1985-08-27,504203019840707,504203019860713,504203019851014.0,37,-9999,-970,-150,80,216,400,,OR,43.265,-117.17,-0.6950796842575073,0.039121389389038,0.2394038438796997,0.0641670451219272,0.2785252332687378,1.0,0.039121389389038,1.108211874961853,0.0641670451219272,1.1473332643508911,1.0,0.039121389389038,1.108211874961853,0.0641670451219272,1.1473332643508911,1.0,0.039121389389038,1.108211874961853,0.0641670451219272,1.1473332643508911,1.0,0.0,0.0,0.0,0.5326341986656189,1,1,1,2.877751439809799,4.882022827863693,3.232430923501904,2.877751439809799,4.882022827863693,3.2324309235019038,0.961070716381073,2.023419678211212,1.0403915892478088,0.039121389389038086,0.2394038438796997,0.0641670451219272,0.0,0.0,0.0,0.0,0.0,0.0
OR4230011794319850818,,ECHAVE,Wildfire,4928,MTBS,Initial,4329,42.3,-117.943,1985-08-18,504203119850624,504203119851014,,14,-9999,-970,-150,70,9999,9999,,OR,42.3,-117.943,-0.907483458518982,0.0,0.0,0.0,0.0,0.0,1.090387940406799,1.2721359729766846,0.3679727754474048,2.362523913383484,1.0,1.090387940406799,2.0524611473083496,0.3679727754474048,3.142849087715149,1.0,1.090387940406799,2.121085405349731,0.3679727754474048,3.2114733457565308,1.0,0.0,0.0,0.0,0.615633487701416,0,0,0,0.9146780967712402,0.9140391647815704,0.0,0.9146780967712402,0.9140391647815704,0.0,0.41467809677124023,0.02489769458770752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WA4676212052719850729,,ROSA,Wildfire,4937,MTBS,Initial,19441,46.762,-120.527,1985-07-29,504502719850715,504502719850816,,25,-9999,-970,-150,72,9999,9999,,WA,46.762,-120.527,-1.413279414176941,0.8738527297973633,0.0,0.0,0.8738527297973633,0.0,0.8738527297973633,0.6228022575378418,0.0,1.496654987335205,0.0,0.8738527297973633,0.6228022575378418,0.0,1.496654987335205,0.0,1.415461540222168,1.295161485671997,0.0,2.710623025894165,0.0,0.4132794141769409,0.6009536955935748,0.0,1.4035550355911257,1,0,0,2.8738527297973633,1.8476231917738912,0.3352969298311387,2.8738527297973633,1.8476231917738914,0.3352969298311387,1.8738527297973633,0.24143648147583008,0.0,0.8738527297973633,0.0,0.0,0.31511354446411133,0.0,0.0,0.0,0.0,0.0
WA4882011967319850828,,GOLD HILL,Wildfire,4938,MTBS,Extended,1524,48.82,-119.673,1985-08-28,504502619850715,504502619860803,,26,-9999,-970,-150,80,211,390,,WA,48.82,-119.673,-1.4419176578521729,0.011088490486145,1.7591625452041626,0.08430304664826,1.7702510356903076,1.0,0.011088490486145,2.3797789812088013,0.08430304664826,2.3908674716949463,1.0,0.011088490486145,2.5510168075561523,0.08430304664826,2.562105298042298,1.0,0.011088490486145,4.409183621406555,0.08430304664826,4.4202721118927,1.0,0.4419176578521728,0.070001426733698,0.8817057285500025,1.192733883857727,1,1,1,1.9865316823124888,5.113840967416763,2.929914357657163,1.9865316823124886,5.113840967416763,2.929914357657163,0.533210277557373,3.2591625452041626,0.9163962273031669,0.01108849048614502,1.7591625452041626,0.08430304664826008,0.0,0.2591625452041626,0.0,0.0,0.0,0.0
CA3815612073919850917,,BEAR MTN. 4,Prescribed Fire,4943,MTBS,Extended,1473,38.156,-120.739,1985-09-17,504303419840730,504303419860805,504303419851005.0,18,-9999,-970,-150,100,264,475,,CA,38.156,-120.739,1.8503644466400144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385334730148315,0.0,0.1385334730148315,0.0,0.0,0.0,0.0,0.1776665896177292,0,0,0,0.2633232176303863,1.958436295390129,0.0,0.26332321763038635,1.958436295390129,0.0,0.0,0.8502976894378662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA4056412196919850827,,BLUE MTN. WEST,Prescribed Fire,4944,MTBS,Extended,4627,40.564,-121.969,1985-08-27,504403219840907,504403219860812,,-11,-9999,-970,-150,40,9999,9999,Blue Mtn West,CA,40.564,-121.969,-0.9434472918510436,0.0,2.116869330406189,0.0,2.116869330406189,0.0,0.0,10.613653779029846,0.0,10.613653779029846,0.0,0.0,10.613653779029846,0.0,10.613653779029846,0.0,0.0,10.613653779029846,0.0,10.613653779029846,0.0,0.0,0.0,0.0,1.347401738166809,0,1,0,0.2086921967566013,7.523020446300507,0.1306414622270238,0.20869219675660133,7.523020446300507,0.13064146222702383,0.0,4.523020446300507,0.0,0.0,2.116869330406189,0.0,0.0,0.29169464111328125,0.0,0.0,0.0,0.0
CA3460411991919850912,,UNNAMED,Wildfire,4945,MTBS,Initial,2720,34.604,-119.919,1985-09-12,504203619850726,504203619850912,,71,-9999,-970,-150,145,200,325,,CA,34.604,-119.919,0.6921547651290894,0.0,0.9209542274475098,0.0,0.9209542274475098,0.0,0.0,0.9209542274475098,0.0,0.9209542274475098,0.0,0.0,0.9209542274475098,0.0,0.9209542274475098,0.0,0.7830073833465576,2.651556372642517,0.0,3.4345637559890747,0.0,0.0,0.0,0.0,0.2528205811977386,0,1,0,1.7896219491958618,5.505024880170822,1.5912951461109297,1.7896219491958618,5.505024880170822,1.5912951461109297,0.2896219491958618,2.6633540391921997,0.4567005230448664,0.0,0.9209542274475098,0.0,0.0,0.2504972219467163,0.0,0.0,0.0,0.0
